"x","y","Spec_id.x","Study_id","Spec_Latin_GBIF","Spec_Latin_GenDivRange","Genus_GBIF","Family_GBIF","Order_GBIF","Spec_common_EOL","Spec_id.y","Pop_id","Geog_1","Geog_2","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","elev","Ice","Tectonic","SeaLevel","Topography","History","stream_size","elevation","slope"
-123.4954054,41.61314318,"RHOS","RHOS-3","Rhinichthys osculus (Girard; 1856)","Rhinichthys osculus","Rhinichthys","Cyprinidae","Cypriniformes","Speckled Dace","RHOS","RHOS-3-3","United States of America","Coon Creek",44,17.8,NA,NA,NA,NA,NA,NA,0.66,0.74,NA,NA,NA,NA,"diploid",440,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,257,4.30771827697754
-122.1905223,41.99151376,"RHOS","RHOS-3","Rhinichthys osculus (Girard; 1856)","Rhinichthys osculus","Rhinichthys","Cyprinidae","Cypriniformes","Speckled Dace","RHOS","RHOS-3-4","United States of America","Copco 2",47,16.5,NA,NA,NA,NA,NA,NA,0.66,0.73,NA,NA,NA,NA,"diploid",978,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,834,6.41053819656372
-122.3670996,42.11816762,"RHOS","RHOS-3","Rhinichthys osculus (Girard; 1856)","Rhinichthys osculus","Rhinichthys","Cyprinidae","Cypriniformes","Speckled Dace","RHOS","RHOS-3-6","United States of America","Jenny Creek",48,9.4,NA,NA,NA,NA,NA,NA,0.41,0.45,NA,NA,NA,NA,"diploid",1069,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,1033,3.7206666469574
-121.7933641,42.22163002,"RHOS","RHOS-3","Rhinichthys osculus (Girard; 1856)","Rhinichthys osculus","Rhinichthys","Cyprinidae","Cypriniformes","Speckled Dace","RHOS","RHOS-3-7","United States of America","Link River",46,14.1,NA,NA,NA,NA,NA,NA,0.7,0.74,NA,NA,NA,NA,"diploid",1318,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,1257,8.57638263702393
-123.0213379,41.76512603,"RHOS","RHOS-3","Rhinichthys osculus (Girard; 1856)","Rhinichthys osculus","Rhinichthys","Cyprinidae","Cypriniformes","Speckled Dace","RHOS","RHOS-3-8","United States of America","Lower Scott River",47,17.4,NA,NA,NA,NA,NA,NA,0.67,0.74,NA,NA,NA,NA,"diploid",986,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,506,2.92112302780151
-122.7489906,41.63363927,"RHOS","RHOS-3","Rhinichthys osculus (Girard; 1856)","Rhinichthys osculus","Rhinichthys","Cyprinidae","Cypriniformes","Speckled Dace","RHOS","RHOS-3-9","United States of America","Moffet Creek",47,17,NA,NA,NA,NA,NA,NA,0.7,0.72,NA,NA,NA,NA,"diploid",1015,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,898,7.5948429107666
-115.2070909,47.60721522,"SACO","SACO-5","Salvelinus confluentus (Suckley; 1859)","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Bull Trout","SACO","SACO-5-1","United States of America","B1 Thompson River",43,2.429,NA,NA,NA,NA,NA,NA,NA,0.3035,NA,NA,NA,NA,"diploid",972,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.529451087889156,765,7.50188732147217
-113.9620571,46.91936997,"SACO","SACO-5","Salvelinus confluentus (Suckley; 1859)","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Bull Trout","SACO","SACO-5-2","United States of America","B2 Rattlesnake Creek",29,2.429,NA,NA,NA,NA,NA,NA,NA,0.3383,NA,NA,NA,NA,"diploid",1235,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.726581956646183,1081,7.14390420913696
-113.6732348,46.7012396,"SACO","SACO-5","Salvelinus confluentus (Suckley; 1859)","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Bull Trout","SACO","SACO-5-3","United States of America","B3 Rock Creek",34,2.714,NA,NA,NA,NA,NA,NA,NA,0.3963,NA,NA,NA,NA,"diploid",1191,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0525924501191706,1090,1.28224110603333
-113.9099868,45.85680272,"SACO","SACO-5","Salvelinus confluentus (Suckley; 1859)","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Bull Trout","SACO","SACO-5-4","United States of America","B4 Meadow Creek",27,2.571,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,"diploid",1573,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0760346862759976,1400,6.65085554122925
-113.2720148,47.03128635,"SACO","SACO-5","Salvelinus confluentus (Suckley; 1859)","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Bull Trout","SACO","SACO-5-5","United States of America","B5 Monture Creek",30,2.429,NA,NA,NA,NA,NA,NA,NA,0.3737,NA,NA,NA,NA,"diploid",1276,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.043059489460447,1199,0.799861669540405
-112.9630757,47.08166644,"SACO","SACO-5","Salvelinus confluentus (Suckley; 1859)","Salvelinus confluentus","Salvelinus","Salmonidae","Salmoniformes","Bull Trout","SACO","SACO-5-6","United States of America","B6 Copper Creek",30,1.714,NA,NA,NA,NA,NA,NA,NA,0.1435,NA,NA,NA,NA,"diploid",1541,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.23031775506221,1371,1.05331265926361
-91.43153558,45.89103562,"SAVI","SAVI-3","Sander vitreus (Mitchill; 1818)","Sander vitreus","Sander","Percidae","Perciformes","Walleye","SAVI","SAVI-3-11","United States of America","Lac Courte Oreilles",45,9,NA,NA,NA,NA,NA,NA,0.761,0.798,NA,NA,NA,NA,"diploid",390,"Glaciated","Stable","Unflooded","Highland","Stable Glaciated Highland",1.31828315050335,392,2.08723910686626e-15
-92.29879351,46.6668126,"SAVI","SAVI-3","Sander vitreus (Mitchill; 1818)","Sander vitreus","Sander","Percidae","Perciformes","Walleye","SAVI","SAVI-3-16","United States of America","St. Louis",50,9.8,NA,NA,NA,NA,NA,NA,0.683,0.753,NA,NA,NA,NA,"diploid",246,"Glaciated","Stable","Unflooded","Lowland","Stable Glaciated Lowland",1.31828315050335,211,5.39613676071167
-91.27391799,45.25001503,"SAVI","SAVI-3","Sander vitreus (Mitchill; 1818)","Sander vitreus","Sander","Percidae","Perciformes","Walleye","SAVI","SAVI-3-18","United States of America","Willow Flowage",49,10.2,NA,NA,NA,NA,NA,NA,0.712,0.784,NA,NA,NA,NA,"diploid",339,"Glaciated","Stable","Unflooded","Highland","Stable Glaciated Highland",1.31828315050335,340,0.506356954574585
-88.98577535,45.91513102,"SAVI","SAVI-3","Sander vitreus (Mitchill; 1818)","Sander vitreus","Sander","Percidae","Perciformes","Walleye","SAVI","SAVI-3-5","United States of America","Butternut",50,9.2,NA,NA,NA,NA,NA,NA,0.695,0.761,NA,NA,NA,NA,"diploid",522,"Glaciated","Stable","Unflooded","Highland","Stable Glaciated Highland",0.0704584636485614,514,1.43870409563627e-14
-82.79643667,43.23979105,"SAVI","SAVI-4","Sander vitreus (Mitchill; 1818)","Sander vitreus","Sander","Percidae","Perciformes","Walleye","SAVI","SAVI-4-2","United States of America","Detroit River",40,NA,NA,NA,NA,NA,NA,NA,0.737,0.749,NA,NA,NA,NA,"diploid",238,"Glaciated","Stable","Unflooded","Lowland","Stable Glaciated Lowland",0.0158733491562901,237,0.509204268455505
-83.28966122,42.09003752,"SAVI","SAVI-4","Sander vitreus (Mitchill; 1818)","Sander vitreus","Sander","Percidae","Perciformes","Walleye","SAVI","SAVI-4-5","United States of America","Western & Central Basins",268,16.4,NA,NA,NA,NA,NA,NA,0.696,0.755,NA,NA,NA,NA,"diploid",181,"Glaciated","Stable","Unflooded","Lowland","Stable Glaciated Lowland",0.0158733491562901,180,0.828794062137604
-87.83116228,31.26254488,"SCAL","SCAL-1","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-1-1","United States of America","Alabama",6,2.077,NA,NA,NA,NA,NA,NA,0.359,0.564,NA,NA,NA,NA,"diploid",17,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.0117557199590371,1,0.468808650970459
-89.90289554,37.94891096,"SCAL","SCAL-1","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-1-2","United States of America","Intermediates",21,6.769,NA,NA,NA,NA,NA,NA,0.662,0.702,NA,NA,NA,NA,"diploid",122,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.959350221334602,109,0.0789602920413017
-89.38528581,36.5777582,"SCAL","SCAL-1","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-1-3","United States of America","Lower Mississippi",105,12.077,NA,NA,NA,NA,NA,NA,0.656,0.718,NA,NA,NA,NA,"diploid",90,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",1.03886228426234,85,0.156189486384392
-89.38528581,36.5777582,"SCAL","SCAL-1","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-1-4","United States of America","Lower Mississippi",65,9.538,NA,NA,NA,NA,NA,NA,0.655,0.74,NA,NA,NA,NA,"diploid",90,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",1.03886228426234,85,0.156189486384392
-90.1219568,38.8171972,"SCAL","SCAL-1","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-1-5","United States of America","Upper Mississippi/Missouri River",11,5.385,NA,NA,NA,NA,NA,NA,0.636,0.681,NA,NA,NA,NA,"diploid",126,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.959350221334602,122,0.423665732145309
-107.3974828,47.69824876,"SCAL","SCAL-2","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-2-1","United States of America","Missouri River",NA,3.889,NA,NA,NA,NA,NA,NA,0.48,0.5411,NA,NA,NA,NA,"diploid",696,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.0168571170664229,685,1.59027735929476e-15
-107.3974828,47.69824876,"SCAL","SCAL-2","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-2-2","United States of America","Missouri River",NA,4.778,NA,NA,NA,NA,NA,NA,0.5911,0.6122,NA,NA,NA,NA,"diploid",696,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.0168571170664229,685,1.59027735929476e-15
-91.75247004,30.50700658,"SCAL","SCAL-2","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-2-3","United States of America","Atchafalaya River",NA,3.889,NA,NA,NA,NA,NA,NA,0.4889,0.5489,NA,NA,NA,NA,"diploid",17,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.263901543786377,7,0.660882413387299
-91.75247004,30.50700658,"SCAL","SCAL-2","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-2-4","United States of America","Atchafalaya River",NA,5.667,NA,NA,NA,NA,NA,NA,0.6389,0.6333,NA,NA,NA,NA,"diploid",17,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.263901543786377,7,0.660882413387299
-91.75247004,30.50700658,"SCAL","SCAL-2","Scaphirhynchus albus (Forbes & Richardson; 1905)","Scaphirhynchus albus","Scaphirhynchus","Acipenseridae","Acipenseriformes","Pallid Sturgeon","SCAL","SCAL-2-5","United States of America","Atchafalaya River",NA,4.333,NA,NA,NA,NA,NA,NA,0.7044,0.6389,NA,NA,NA,NA,"diploid",17,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.263901543786377,7,0.660882413387299
-79.02427046,36.05369973,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-1","United States of America","1",26,NA,NA,NA,NA,NA,NA,NA,0.566,0.532,NA,NA,NA,NA,"diploid",163,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,145,0.0777786076068878
-78.40521149,36.00264584,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-10","United States of America","10",24,NA,NA,NA,NA,NA,NA,NA,0.533,0.487,NA,NA,NA,NA,"diploid",118,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,114,1.38652408123016
-78.38613753,36.01043281,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-11","United States of America","11",24,NA,NA,NA,NA,NA,NA,NA,0.424,0.417,NA,NA,NA,NA,"diploid",118,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,94,2.08527183532715
-78.37565933,36.01086815,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-12","United States of America","12",23,NA,NA,NA,NA,NA,NA,NA,0.455,0.423,NA,NA,NA,NA,"diploid",112,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,99,1.83268904685974
-78.37382846,36.01244722,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-13","United States of America","13",23,NA,NA,NA,NA,NA,NA,NA,0.54,0.5,NA,NA,NA,NA,"diploid",104,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,92,1.61287999153137
-78.34779777,36.0310953,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-14","United States of America","14",26,NA,NA,NA,NA,NA,NA,NA,0.455,0.463,NA,NA,NA,NA,"diploid",98,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,77,2.10586881637573
-78.39364291,35.58524726,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-15","United States of America","15",26,NA,NA,NA,NA,NA,NA,NA,0.445,0.456,NA,NA,NA,NA,"diploid",73,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.237440856015034,75,0.592750072479248
-78.37140672,35.59306537,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-16","United States of America","16",23,NA,NA,NA,NA,NA,NA,NA,0.435,0.421,NA,NA,NA,NA,"diploid",75,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.237440856015034,74,1.07250070571899
-79.02427046,36.05369973,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-2","United States of America","2",21,NA,NA,NA,NA,NA,NA,NA,0.53,0.516,NA,NA,NA,NA,"diploid",163,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,141,1.4467658996582
-79.01206413,36.05170317,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-3","United States of America","3",23,NA,NA,NA,NA,NA,NA,NA,0.523,0.492,NA,NA,NA,NA,"diploid",149,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,125,1.39431488513947
-78.59653416,36.03042178,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-4","United States of America","4",25,NA,NA,NA,NA,NA,NA,NA,0.543,0.572,NA,NA,NA,NA,"diploid",111,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,109,3.54925012588501
-78.59178173,36.03238196,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-5","United States of America","5",24,NA,NA,NA,NA,NA,NA,NA,0.544,0.554,NA,NA,NA,NA,"diploid",123,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,107,4.33764457702637
-78.57978979,36.03508075,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-6","United States of America","6",23,NA,NA,NA,NA,NA,NA,NA,0.507,0.539,NA,NA,NA,NA,"diploid",119,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,118,1.14629018306732
-78.55479779,36.03310061,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-7","United States of America","7",27,NA,NA,NA,NA,NA,NA,NA,0.57,0.563,NA,NA,NA,NA,"diploid",140,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,143,2.73796463012695
-78.40403087,36.03111802,"SEAT","SEAT-1","Semotilus atromaculatus (Mitchill; 1818)","Semotilus atromaculatus","Semotilus","Cyprinidae","Cypriniformes","Creek Chub","SEAT","SEAT-1-9","United States of America","9",24,NA,NA,NA,NA,NA,NA,NA,0.436,0.435,NA,NA,NA,NA,"diploid",111,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.237440856015034,116,1.52639889717102
-118.2018507,37.24433173,"SIBI","SIBI-1","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-1-10","United States of America","McNally Canal",16,8.333,NA,NA,NA,NA,NA,NA,0.738,0.817,NA,NA,NA,NA,"diploid",2138,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.2949059175411,1865,7.17892837524414
-118.1230804,37.05815299,"SIBI","SIBI-1","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-1-11","United States of America","Mule Spring",14,2.667,NA,NA,NA,NA,NA,NA,0.573,0.57,NA,NA,NA,NA,"diploid",2689,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.384409275077607,2694,4.61998844146729
-118.3481496,40.04540166,"SIBI","SIBI-1","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-1-14","United States of America","Toulon Drain",5,5.667,NA,NA,NA,NA,NA,NA,0.833,0.855,NA,NA,NA,NA,"diploid",1520,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.660724820547559,1468,6.80037450790405
-119.1214481,38.19565483,"SIBI","SIBI-1","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-1-4","United States of America","East Walker River",22,10.5,NA,NA,NA,NA,NA,NA,0.755,0.835,NA,NA,NA,NA,"diploid",2464,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.754846232028889,2377,9.39009857177734
-118.5051345,37.407954,"SIBI","SIBI-1","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-1-8","United States of America","Little Hot Creek",35,7.167,NA,NA,NA,NA,NA,NA,0.657,0.76,NA,NA,NA,NA,"diploid",1375,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.661958743334323,1436,0.235839441418648
-120.2318455,42.62793024,"SIBI","SIBI-2","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-2-1","United States of America","Abert",37,10.11,NA,NA,NA,NA,NA,NA,0.7,0.75,NA,NA,NA,NA,"diploid",1280,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,1298,1.30414571218487e-14
-119.6680117,44.34401002,"SIBI","SIBI-2","Siphateles bicolor (Girard; 1856)","Siphateles bicolor","Siphateles","Cyprinidae","Cypriniformes","Tui Chub","SIBI","SIBI-2-2","United States of America","Catlow",61,7.56,NA,NA,NA,NA,NA,NA,0.61,0.63,NA,NA,NA,NA,"diploid",1572,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.0592118596318461,1326,2.22592353820801
