"Data_source","Contributor_GenDivRange","Spec_id.x","Study_id","Spec_Latin_GenDivRange","Life_form","DOI_study","DOI_data","Spec_Latin_publication","Marker_type","N_pops","N_loci","GBIF_id","Spec_Latin_GBIF","Genus_GBIF","Family_GBIF","Order_GBIF","Class_GBIF","Phylum_GBIF","EOL_id","Spec_common_EOL","BIOME","Habitat_fishbase","Habitat_breeding","Habitat_adulthood","GBIF_doi","Spec_id.y","Pop_id","Spec_Latin_sub","Geog_1","Geog_2","Geog_3","Geog_4","Geog_5","Geog_6","Latitude","Longitude","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","min_dist_to_flowline","snapped_lon","snapped_lat"
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-83",NA,"United States of America","BL5",NA,NA,NA,NA,36.45953,-91.03497,15,10,NA,NA,NA,NA,NA,NA,0.716,0.773,NA,NA,NA,NA,"diploid",260.683155450282,-91.0359814187856,36.4573453081525
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-84",NA,"United States of America","BL6",NA,NA,NA,NA,36.42647,-91.30052,15,8.875,NA,NA,NA,NA,NA,NA,0.622,0.733,NA,NA,NA,NA,"diploid",64.24101958128,-91.2998664328672,36.4262245623896
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-85",NA,"United States of America","BP1",NA,NA,NA,NA,31.80588,-90.7406,15,10.625,NA,NA,NA,NA,NA,NA,0.745,0.818,NA,NA,NA,NA,"diploid",42.5356685215941,-90.7401621652112,31.8059723001058
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-86",NA,"United States of America","BP2",NA,NA,NA,NA,31.89313,-90.8423,15,10.625,NA,NA,NA,NA,NA,NA,0.7,0.814,NA,NA,NA,NA,"diploid",0.609757483297416,-90.8423063812862,31.8931309290038
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-87",NA,"United States of America","BP3",NA,NA,NA,NA,31.86323,-90.7346,15,12.5,NA,NA,NA,NA,NA,NA,0.717,0.856,NA,NA,NA,NA,"diploid",10.2889598496922,-90.7345672516024,31.8631418817693
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-88",NA,"United States of America","BP4",NA,NA,NA,NA,31.93203,-90.9574,15,11.25,NA,NA,NA,NA,NA,NA,0.692,0.812,NA,NA,NA,NA,"diploid",5.00988500075938,-90.9574430879982,31.9320564024562
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-89",NA,"United States of America","BP5",NA,NA,NA,NA,31.99662,-90.82882,15,10.5,NA,NA,NA,NA,NA,NA,0.683,0.818,NA,NA,NA,NA,"diploid",1.94695336922986,-90.8288381316044,31.9966284332853
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-9",NA,"United States of America","BL3",NA,NA,NA,NA,36.42647,-91.30052,15,7.5,NA,NA,NA,NA,NA,NA,0.756,0.723,NA,NA,NA,NA,"diploid",64.24101958128,-91.2998664328672,36.4262245623896
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-90",NA,"United States of America","BP6",NA,NA,NA,NA,31.93653,-91.05098,15,10.125,NA,NA,NA,NA,NA,NA,0.713,0.768,NA,NA,NA,NA,"diploid",96.7993875506305,-91.050085073646,31.9369582185216
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-91",NA,"United States of America","LR1",NA,NA,NA,NA,35.777,-92.67767,15,6.375,NA,NA,NA,NA,NA,NA,0.554,0.573,NA,NA,NA,NA,"diploid",22.3150193225135,-92.6778374532319,35.7768524727231
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-92",NA,"United States of America","LR2",NA,NA,NA,NA,35.63142,-92.3493,15,5.75,NA,NA,NA,NA,NA,NA,0.525,0.571,NA,NA,NA,NA,"diploid",68.9159644597373,-92.3486537415359,35.631087759382
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-93",NA,"United States of America","LR3",NA,NA,NA,NA,35.75948,-92.2299,15,6,NA,NA,NA,NA,NA,NA,0.508,0.449,NA,NA,NA,NA,"diploid",82.5305010374157,-92.2307426921198,35.7591827868263
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-94",NA,"United States of America","LR4",NA,NA,NA,NA,35.38945,-91.61933,15,7.875,NA,NA,NA,NA,NA,NA,0.617,0.634,NA,NA,NA,NA,"diploid",40.0322130820606,-91.6192850168259,35.3890941726962
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-95",NA,"United States of America","LR5",NA,NA,NA,NA,35.41295,-91.8748,15,7.25,NA,NA,NA,NA,NA,NA,0.546,0.597,NA,NA,NA,NA,"diploid",47.1812431782035,-91.8745325004865,35.4133124765158
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-96",NA,"United States of America","LR6",NA,NA,NA,NA,35.2852,-91.85205,15,8.875,NA,NA,NA,NA,NA,NA,0.633,0.749,NA,NA,NA,NA,"diploid",0.871393352305625,-91.852059525043,35.2851986905179
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-97",NA,"United States of America","PG1",NA,NA,NA,NA,31.39792,-89.4088,15,9.375,NA,NA,NA,NA,NA,NA,0.775,0.73,NA,NA,NA,NA,"diploid",44.3382506771851,-89.4089770899558,31.397551241644
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-98",NA,"United States of America","PG2",NA,NA,NA,NA,31.48447,-88.85939,15,9.25,NA,NA,NA,NA,NA,NA,0.692,0.68,NA,NA,NA,NA,"diploid",7.21887309388888,-88.859351207231,31.4844141626512
"MacroPopGen","NA","ERCL","ERCL-1","Erimyzon claviformis","Fishes","10.1111/eff.12375",NA,"Erimyzon claviformis","SSR",144,8,5962904,"Erimyzon claviformis (Girard; 1856)","Erimyzon","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/2781295","Western Creek Chubsucker","Temperate Broadleaf & Mixed Forests","freshwater;  demersal ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.aume6p","ERCL","ERCL-1-99",NA,"United States of America","PG3",NA,NA,NA,NA,32.17572,-88.83041,15,9.875,NA,NA,NA,NA,NA,NA,0.658,0.685,NA,NA,NA,NA,"diploid",56.7668487552534,-88.8305251693898,32.17622002141
"MacroPopGen","NA","ESLU","ESLU-1","Esox lucius","Fishes","10.1139/f05-068",NA,"Esox lucius","SSR",10,11,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-1-10",NA,"United States of America","Wellington",NA,NA,NA,NA,40.698435,-104.998435,8,NA,NA,NA,NA,NA,NA,NA,0.673,0.635,NA,NA,NA,NA,"diploid",764.210772689596,-105.007390442091,40.6971467513196
"MacroPopGen","NA","ESLU","ESLU-1","Esox lucius","Fishes","10.1139/f05-068",NA,"Esox lucius","SSR",10,11,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-1-3",NA,"United States of America","Isle Royal",NA,NA,NA,NA,47.9762581,-88.9312613,10,NA,NA,NA,NA,NA,NA,NA,0.614,0.628,NA,NA,NA,NA,"diploid",NA,NA,NA
"MacroPopGen","NA","ESLU","ESLU-1","Esox lucius","Fishes","10.1139/f05-068",NA,"Esox lucius","SSR",10,11,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-1-6",NA,"United States of America","Moose River + St Lawrence River",NA,NA,NA,NA,46.8824003,-93.771048,45,NA,NA,NA,NA,NA,NA,NA,0.644,0.665,NA,NA,NA,NA,"diploid",45.4123415613353,-93.770676456089,46.8820804818293
"MacroPopGen","NA","ESLU","ESLU-2","Esox lucius","Fishes","10.1139/f99-261",NA,"Esox lucius","SSR",13,13,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-2-12",NA,"United States of America","Rock River",NA,NA,NA,NA,33.5,-89,28,3.63,NA,NA,NA,NA,NA,NA,0.13,0.223,NA,NA,NA,NA,"diploid",458.736913246797,-89.0028806012842,33.4966524847256
"MacroPopGen","NA","ESLU","ESLU-2","Esox lucius","Fishes","10.1139/f99-261",NA,"Esox lucius","SSR",13,13,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-2-4",NA,"United States of America","Isle Royale",NA,NA,NA,NA,48.1,-88.61667,30,2,NA,NA,NA,NA,NA,NA,0.09,0.145,NA,NA,NA,NA,"diploid",NA,NA,NA
"MacroPopGen","NA","ESLU","ESLU-2","Esox lucius","Fishes","10.1139/f99-261",NA,"Esox lucius","SSR",13,13,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-2-9",NA,"United States of America","Milwaukee River",NA,NA,NA,NA,43,-88,30,3.5,NA,NA,NA,NA,NA,NA,0.14,0.231,NA,NA,NA,NA,"diploid",1124.54701988714,NA,NA
"MacroPopGen","NA","ESLU","ESLU-3","Esox lucius","Fishes","10.1002/ece3.1121",NA,"Esox lucius","SSR",18,22,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-3-10",NA,"United States of America","North shore of Thousand Islands",NA,NA,NA,NA,44.274925,-76.028872,85,NA,NA,NA,NA,NA,NA,NA,0.63,0.59,NA,NA,NA,NA,"diploid",628.488139354419,-76.0352603050362,44.2782395614613
"MacroPopGen","NA","ESLU","ESLU-3","Esox lucius","Fishes","10.1002/ece3.1121",NA,"Esox lucius","SSR",18,22,2346633,"Esox lucius Linnaeus; 1758","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/46582152","Northern Pike","Temperate Broadleaf & Mixed Forests","freshwater; brackish;  pelagic; potamodromous ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.zbkw9h","ESLU","ESLU-3-18",NA,"United States of America","West Thousand Islands",NA,NA,NA,NA,44.147996,-76.32059,118,NA,NA,NA,NA,NA,NA,NA,0.65,0.63,NA,NA,NA,NA,"diploid",157.986867777651,-76.3193942089124,44.1468661077651
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-15",NA,"United States of America","Lac Courte Oreilles",NA,NA,NA,NA,45.89255564,-91.43718397,56,5.86,NA,NA,NA,NA,NA,NA,0.616,0.585,NA,NA,NA,NA,"diploid",145.545248630886,-91.4372951267554,45.8912470416373
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-17",NA,"United States of America","Little Arbor Vitae",NA,NA,NA,NA,45.910471,-89.6203399,58,5.71,NA,NA,NA,NA,NA,NA,0.587,0.579,NA,NA,NA,NA,"diploid",13.1183017833977,-89.6202091118962,45.9105457536745
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-18",NA,"United States of America","Little St. Germain",NA,NA,NA,NA,45.9252263,-89.448389,48,6.07,NA,NA,NA,NA,NA,NA,0.58,0.595,NA,NA,NA,NA,"diploid",151.156641205568,-89.4487936811642,45.9265581220834
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-2",NA,"United States of America","Big Arbor Vitae",NA,NA,NA,NA,45.9295984,-89.6541114,50,5.86,NA,NA,NA,NA,NA,NA,0.547,0.575,NA,NA,NA,NA,"diploid",71.0810472474444,-89.6532803752866,45.9298668109935
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-22",NA,"United States of America","Moen Chain",NA,NA,NA,NA,45.665212,-89.310265,59,5.79,NA,NA,NA,NA,NA,NA,0.597,0.583,NA,NA,NA,NA,"diploid",422.405078516417,-89.3064478565504,45.6679103581026
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-36",NA,"United States of America","Tiger Cat Flowage",NA,NA,NA,NA,46.0340312,-91.2482555,46,5.14,NA,NA,NA,NA,NA,NA,0.524,0.524,NA,NA,NA,NA,"diploid",12.3678667290689,-91.2483737928069,46.0339564385933
"MacroPopGen","NA","ESMA","ESMA-1","Esox masquinongy","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Esox masquinongy","SSR",39,14,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-1-38",NA,"United States of America","White Sand",NA,NA,NA,NA,46.0109197,-89.8330051,41,5.86,NA,NA,NA,NA,NA,NA,0.599,0.595,NA,NA,NA,NA,"diploid",1167.40954512442,NA,NA
"MacroPopGen","NA","ESMA","ESMA-2","Esox masquinongy","Fishes","10.1080/00028487.2013.799515",NA,"Esox masquinongy","SSR",9,13,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-2-1",NA,"United States of America","Buffalo Harbour_Upper & Lower Niagra River",NA,NA,NA,NA,42.86034722,-78.88433056,143,4.923,NA,NA,NA,NA,NA,NA,0.463,0.489,NA,NA,NA,NA,"diploid",NA,NA,NA
"MacroPopGen","NA","ESMA","ESMA-2","Esox masquinongy","Fishes","10.1080/00028487.2013.799515",NA,"Esox masquinongy","SSR",9,13,2346634,"Esox masquinongy Mitchill; 1824","Esox","Esocidae","Esociformes",NA,"Chordata","https://eol.org/pages/223145","Muskellunge","Temperate Broadleaf & Mixed Forests","freshwater;  demersal; non-migratory temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.22exh7","ESMA","ESMA-2-2",NA,"United States of America","Fox River",NA,NA,NA,NA,44.47668611,-88.04325833,108,5.85,NA,NA,NA,NA,NA,NA,0.511,0.5242,NA,NA,NA,NA,"diploid",65.8434048883549,-88.0440630632818,44.4768300556547
